TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,14604,14604,1,Locul fosilifer Tirighina - Bărboși,Locul fosilifer Tirighina - Bărboși,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0138234996795654,0.0138234711444412,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183585,183585,1,Peștera Martel,Peștera Martel,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.792565307617187,0.792565294942908,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184036,184036,1,Mlaștina Dumbrava Harghitei,Mlaștina Dumbrava Harghitei,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0126080000400543,0.0126079925482898,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183519,183519,1,Stâncăriile Sâlhoi - Zimbroslaviile,Stâncăriile Sâlhoi - Zimbroslaviile,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.268133506774902,0.268133523469929,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184053,184053,1,Lacul Dracului,Lacul Dracului,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.196469097137451,0.196469018399261,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184119,184119,1,Formațiunile eocene de la Săcelu,Formațiunile eocene de la Săcelu,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0126314997673035,0.0126314997608826,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184121,184121,1,Cheile Sohodolului,Cheile Sohodolului,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,6.3037890625,6.30378572552157,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184134,184134,1,Pădurea Polovragi,Pădurea Polovragi,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.458353500366211,0.458353432237327,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183602,183602,1,Peștera Iedului,Peștera Iedului,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,0.0388605999946594,0.0388606439513378,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183987,183987,1,Complexul carstic Ponorici - Cioclovina,Complexul carstic Ponorici - Cioclovina,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,15.7100537109375,15.7100538145983,Not Applicable,0,Designated,1997,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184034,184034,1,Mlaștina Nyirkert,Mlaștina Nyirkert,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.171659202575684,0.171659176913972,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184170,184170,1,Pajiștea Cetate din Lunca Dunării,Pajiștea Cetate din Lunca Dunării,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.359898490905762,0.359898434403582,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183553,183553,1,Arboretumul Simeria,Arboretumul Simeria,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.707394714355469,0.707394465296649,Not Applicable,0,Designated,1977,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184017,184017,1,Tufarișurile mediteraneene de la Isverna,Tufarișurile mediteraneene de la Isverna,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,4.97467437744141,4.97467432883733,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183502,183502,1,Calcarele de la Godinești,Calcarele de la Godinești,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.675720825195313,0.675720766344812,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184135,184135,1,Locul fosilifer Valea Desului,Locul fosilifer Valea Desului,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0220243000984192,0.0220242544492094,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184018,184018,1,Pădurea Stârmina,Pădurea Stârmina,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,1.49792510986328,1.49792443926843,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183767,183767,1,Locul fosilifer Malovăț,Locul fosilifer Malovăț,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0155876004695892,0.0155875825106895,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183969,183969,1,Balta Tălăbasca,Balta Tălăbasca,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,2.80143127441406,2.80143167805904,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184137,184137,1,Locul fosilifer Buzești,Locul fosilifer Buzești,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0204864001274109,0.020486377613828,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183986,183986,1,Cheile Babei,Cheile Babei,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.512970886230469,0.512970846744859,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,9372,9372,1,Lacul Sfânta Ana,Lacul Sfânta Ana,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,2.01464782714844,2.01464787431276,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184054,184054,1,Mlaștina Csemo - Vrabia,Mlaștina Csemo - Vrabia,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0790607023239136,0.0790607052354526,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183524,183524,1,Apele mezotermale de la Geoagiu-Băi,Apele mezotermale de la Geoagiu-Băi,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.691445617675781,0.69144551552764,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184026,184026,1,Complexul carstic de la Ponoarele,Complexul carstic de la Ponoarele,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,6.57078186035156,6.57078195864946,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183744,183744,1,Peștera Boiu Mare,Peștera Boiu Mare,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.00808759987354279,0.00808755095481887,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184012,184012,1,Cheile Topolniței și Peștera Topolniței,Cheile Topolniței și Peștera Topolniței,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,2.22474411010742,2.22474413573008,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184129,184129,1,Pădurea cu pini Comja,Pădurea cu pini Comja,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.00284469991922379,0.00284466127587091,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183558,183558,1,Peștera Tecuri,Peștera Tecuri,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,5.7799951171875,5.77999556315547,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183584,183584,1,Punctul fosilifer Băiceni,Punctul fosilifer Băiceni,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0568819999694824,0.0568819628960736,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183994,183994,1,Pădurea de liliac Ponoarele,Pădurea de liliac Ponoarele,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,6.39320739746094,6.39320748356216,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184154,184154,1,Arboretul cu Chamaecyparis lawsoniana,Arboretul cu Chamaecyparis lawsoniana,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0531089019775391,0.0531088482203699,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184159,184159,1,Râul Bălășan amonte de Băilești,Râul Bălășan amonte de Băilești,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.316717205047607,0.316717242273322,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183745,183745,1,Coloanele de la Limpedea,Coloanele de la Limpedea,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0289897990226746,0.0289897605736757,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183979,183979,1,Mlaștina Peșteana,Mlaștina Peșteana,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0168438005447388,0.0168437678770014,Not Applicable,0,Designated,1988,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184010,184010,1,Locul fosilifer Bahna,Locul fosilifer Bahna,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,0.188383007049561,0.188383003000261,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183801,183801,1,Piatra Pinului și Piatra Șoimului,Piatra Pinului și Piatra Șoimului,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0409454011917114,0.0409453340104723,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184037,184037,1,Mlaștina Nadas,Mlaștina Nadas,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0513912010192871,0.0513911674172006,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184120,184120,1,Piatra Rea,Piatra Rea,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,6.45157409667969,6.45157419843348,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183501,183501,1,Cheile Madei,Cheile Madei,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.867103500366211,0.86710348896319,Not Applicable,0,Designated,1988,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184043,184043,1,Pietrosu,Pietrosu,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.665042037963867,0.665041981125977,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
